seeds,num_tasks,per_jitter,final_e2e_max,letG2023,R,exceed,false_percentage
1756823769,10,0,1210,885,0.731404958677686,safe,0.165
1756823770,10,0,1022,728,0.7123287671232876,safe,0.165
1756823771,10,0,0,916,,,0.165
1756823772,10,0,0,582,,,0.165
1756823773,10,0,2306,2153,0.9336513443191674,safe,0.165
1756823774,10,0,2330,2201,0.9446351931330472,safe,0.165
1756823775,10,0,4910,3464,0.7054989816700611,safe,0.165
1756823776,10,0,2780,2401,0.8636690647482015,safe,0.165
1756823777,10,0,0,869,,,0.165
1756823778,10,0,2492,2246,0.9012841091492777,safe,0.165
1756823779,10,0,2718,2360,0.8682855040470935,safe,0.165
1756823780,10,0,0,2601,,,0.165
1756823781,10,0,4112,3310,0.8049610894941635,safe,0.165
1756823782,10,0,3036,2519,0.8297101449275363,safe,0.165
1756823783,10,0,1144,788,0.6888111888111889,safe,0.165
1756823784,10,0,604,494,0.8178807947019867,safe,0.165
1756823785,10,0,2102,2052,0.9762131303520457,safe,0.165
1756823786,10,0,4414,3570,0.8087902129587675,safe,0.165
1756823787,10,0,3336,2669,0.8000599520383693,safe,0.165
1756823788,10,0,706,563,0.7974504249291785,safe,0.165
1756823789,10,0,3016,2513,0.8332228116710876,safe,0.165
1756823790,10,0,4440,3340,0.7522522522522522,safe,0.165
1756823791,10,0,6002,4026,0.6707764078640454,safe,0.165
1756823792,10,0,4118,3213,0.7802331228751821,safe,0.165
1756823793,10,0,0,2512,,,0.165
1756823794,10,0,2816,2419,0.8590198863636364,safe,0.165
1756823795,10,0,614,511,0.8322475570032574,safe,0.165
1756823796,10,0,0,652,,,0.165
1756823797,10,0,0,3074,,,0.165
1756823798,10,0,0,949,,,0.165
1756823799,10,0,276,223,0.8079710144927537,safe,0.165
1756823800,10,0,6714,4390,0.6538576109621687,safe,0.165
1756823801,10,0,1184,822,0.6942567567567568,safe,0.165
1756823802,10,0,2320,2161,0.9314655172413793,safe,0.165
1756823803,10,0,3052,2526,0.827653997378768,safe,0.165
1756823804,10,0,4586,3363,0.7333187963366768,safe,0.165
1756823805,10,0,5402,3921,0.7258422806368012,safe,0.165
1756823806,10,0,4000,3200,0.8,safe,0.165
1756823807,10,0,1028,834,0.811284046692607,safe,0.165
1756823808,10,0,2886,2443,0.8465003465003464,safe,0.165
1756823809,10,0,0,687,,,0.165
1756823810,10,0,3108,2554,0.8217503217503217,safe,0.165
1756823811,10,0,1158,900,0.7772020725388601,safe,0.165
1756823812,10,0,3598,3310,0.9199555308504724,safe,0.165
1756823813,10,0,0,949,,,0.165
1756823814,10,0,3374,2698,0.7996443390634262,safe,0.165
1756823815,10,0,3108,2554,0.8217503217503217,safe,0.165
1756823816,10,0,6098,4150,0.6805510003279764,safe,0.165
1756823817,10,0,2380,2201,0.9247899159663866,safe,0.165
1756823818,10,0,0,373,,,0.165
1756823819,10,0,0,730,,,0.165
1756823820,10,0,0,909,,,0.165
1756823821,10,0,2948,2524,0.8561736770691994,safe,0.165
1756823822,10,0,794,607,0.7644836272040302,safe,0.165
1756823823,10,0,4440,3885,0.875,safe,0.165
1756823824,10,0,704,553,0.7855113636363636,safe,0.165
1756823825,10,0,0,152,,,0.165
1756823826,10,0,3382,3216,0.9509166173861621,safe,0.165
1756823827,10,0,2748,2374,0.863901018922853,safe,0.165
1756823828,10,0,0,716,,,0.165
1756823829,10,0,0,2352,,,0.165
1756823830,10,0,3028,2534,0.8368560105680317,safe,0.165
1756823831,10,0,3280,2641,0.8051829268292683,safe,0.165
1756823832,10,0,4244,3340,0.7869934024505184,safe,0.165
1756823833,10,0,392,296,0.7551020408163265,safe,0.165
1756823834,10,0,3436,2719,0.7913271245634459,safe,0.165
1756823835,10,0,4510,3392,0.7521064301552106,safe,0.165
1756823836,10,0,0,719,,,0.165
1756823837,10,0,3434,3242,0.9440885264997088,safe,0.165
1756823838,10,0,2860,2431,0.85,safe,0.165
1756823839,10,0,0,732,,,0.165
1756823840,10,0,5322,4273,0.8028936490041337,safe,0.165
1756823841,10,0,4324,3232,0.7474560592044404,safe,0.165
1756823842,10,0,0,3627,,,0.165
1756823843,10,0,6462,4432,0.6858557722067471,safe,0.165
1756823844,10,0,1212,956,0.7887788778877888,safe,0.165
1756823845,10,0,0,499,,,0.165
1756823846,10,0,1222,856,0.7004909983633388,safe,0.165
1756823847,10,0,4100,3501,0.8539024390243902,safe,0.165
1756823848,10,0,4340,3234,0.7451612903225806,safe,0.165
1756823849,10,0,2598,2310,0.8891454965357968,safe,0.165
1756823850,10,0,3128,2564,0.819693094629156,safe,0.165
1756823851,10,0,4506,3323,0.7374611628939192,safe,0.165
1756823852,10,0,3018,2510,0.8316766070245195,safe,0.165
1756823853,10,0,0,750,,,0.165
1756823854,10,0,864,733,0.8483796296296297,safe,0.165
1756823855,10,0,3648,2924,0.8015350877192983,safe,0.165
1756823856,10,0,3356,2689,0.8012514898688915,safe,0.165
1756823857,10,0,4264,3312,0.776735459662289,safe,0.165
1756823858,10,0,672,441,0.65625,safe,0.165
1756823859,10,0,4000,3075,0.76875,safe,0.165
1756823860,10,0,2494,2257,0.904971932638332,safe,0.165
1756823861,10,0,2676,2339,0.8740657698056801,safe,0.165
1756823862,10,0,2368,2194,0.9265202702702703,safe,0.165
1756823863,10,0,688,554,0.8052325581395349,safe,0.165
1756823864,10,0,2574,2297,0.8923853923853924,safe,0.165
1756823865,10,0,6104,4119,0.6748034076015728,safe,0.165
1756823866,10,0,2884,2442,0.8467406380027739,safe,0.165
1756823867,10,0,1602,1067,0.6660424469413233,safe,0.165
1756823868,10,0,754,612,0.8116710875331565,safe,0.165
1756823869,10,0,3120,2570,0.8237179487179487,safe,0.165
1756823870,10,0,1084,754,0.6955719557195572,safe,0.165
1756823871,10,0,0,809,,,0.165
1756823872,10,0,2482,2269,0.9141821112006446,safe,0.165
1756823873,10,0,3128,2564,0.819693094629156,safe,0.165
1756823874,10,0,2478,2240,0.903954802259887,safe,0.165
1756823875,10,0,3532,2766,0.7831257078142695,safe,0.165
1756823876,10,0,0,2504,,,0.165
1756823877,10,0,500,351,0.702,safe,0.165
1756823878,10,0,4168,3311,0.7943857965451055,safe,0.165
1756823879,10,0,4702,3596,0.7647809442790302,safe,0.165
1756823880,10,0,704,553,0.7855113636363636,safe,0.165
1756823881,10,0,0,2634,,,0.165
1756823882,10,0,472,366,0.7754237288135594,safe,0.165
1756823883,10,0,1030,775,0.7524271844660194,safe,0.165
1756823884,10,0,2692,2346,0.8714710252600297,safe,0.165
1756823885,10,0,4098,3111,0.7591508052708639,safe,0.165
1756823886,10,0,5112,4227,0.8268779342723005,safe,0.165
1756823887,10,0,850,677,0.7964705882352942,safe,0.165
1756823888,10,0,2740,2371,0.8653284671532847,safe,0.165
1756823889,10,0,2516,2259,0.8978537360890302,safe,0.165
1756823890,10,0,2283,2143,0.938677179150241,safe,0.165
1756823891,10,0,0,935,,,0.165
1756823892,10,0,892,706,0.7914798206278026,safe,0.165
1756823893,10,0,0,533,,,0.165
1756823894,10,0,1080,765,0.7083333333333334,safe,0.165
1756823895,10,0,4306,3200,0.7431490942870413,safe,0.165
1756823896,10,0,0,88,,,0.165
1756823897,10,0,2194,2115,0.963992707383774,safe,0.165
1756823898,10,0,1413,1087,0.7692852087756546,safe,0.165
1756823899,10,0,2556,2279,0.8916275430359938,safe,0.165
1756823900,10,0,2116,2058,0.9725897920604915,safe,0.165
1756823901,10,0,4960,3498,0.7052419354838709,safe,0.165
1756823902,10,0,1158,791,0.6830742659758203,safe,0.165
1756823903,10,0,2716,2359,0.8685567010309279,safe,0.165
1756823904,10,0,2992,2506,0.8375668449197861,safe,0.165
1756823905,10,0,618,522,0.8446601941747572,safe,0.165
1756823906,10,0,2884,2443,0.8470873786407767,safe,0.165
1756823907,10,0,2692,2346,0.8714710252600297,safe,0.165
1756823908,10,0,2732,2376,0.8696925329428989,safe,0.165
1756823909,10,0,4378,3300,0.7537688442211056,safe,0.165
1756823910,10,0,4962,3681,0.7418379685610641,safe,0.165
1756823911,10,0,3214,2692,0.8375855631611698,safe,0.165
1756823912,10,0,4040,3443,0.8522277227722772,safe,0.165
1756823913,10,0,2678,2340,0.8737864077669902,safe,0.165
1756823914,10,0,4576,3499,0.7646416083916084,safe,0.165
1756823915,10,0,4106,3053,0.7435460301997078,safe,0.165
1756823916,10,0,0,2450,,,0.165
1756823917,10,0,4294,3207,0.7468560782487191,safe,0.165
1756823918,10,0,6040,4535,0.7508278145695364,safe,0.165
1756823919,10,0,0,1254,,,0.165
1756823920,10,0,0,2419,,,0.165
1756823921,10,0,0,2133,,,0.165
1756823922,10,0,3154,2628,0.8332276474318326,safe,0.165
1756823923,10,0,4340,3240,0.7465437788018433,safe,0.165
1756823924,10,0,4044,3146,0.777942631058358,safe,0.165
1756823925,10,0,0,2675,,,0.165
1756823926,10,0,3012,2516,0.8353253652058433,safe,0.165
1756823927,10,0,4470,3440,0.7695749440715883,safe,0.165
1756823928,10,0,0,849,,,0.165
1756823929,10,0,2520,2261,0.8972222222222223,safe,0.165
1756823930,10,0,1326,993,0.748868778280543,safe,0.165
1756823931,10,0,2312,2157,0.9329584775086506,safe,0.165
1756823932,10,0,2436,2220,0.9113300492610837,safe,0.165
1756823933,10,0,3230,2615,0.8095975232198143,safe,0.165
1756823934,10,0,3116,2559,0.8212451861360719,safe,0.165
1756823935,10,0,0,3521,,,0.165
1756823936,10,0,0,361,,,0.165
1756823937,10,0,0,1033,,,0.165
1756823938,10,0,2442,2246,0.9197379197379197,safe,0.165
1756823939,10,0,2537,2273,0.8959400867165944,safe,0.165
1756823940,10,0,2230,2125,0.952914798206278,safe,0.165
1756823941,10,0,4354,3288,0.7551676619200735,safe,0.165
1756823942,10,0,860,631,0.7337209302325581,safe,0.165
1756823943,10,0,4120,3201,0.7769417475728155,safe,0.165
1756823944,10,0,2990,2505,0.8377926421404682,safe,0.165
1756823945,10,0,4124,3572,0.8661493695441319,safe,0.165
1756823946,10,0,0,3663,,,0.165
1756823947,10,0,2658,2329,0.8762227238525206,safe,0.165
1756823948,10,0,1152,803,0.6970486111111112,safe,0.165
1756823949,10,0,806,613,0.760545905707196,safe,0.165
1756823950,10,0,1017,791,0.7777777777777778,safe,0.165
1756823951,10,0,6440,4393,0.6821428571428572,safe,0.165
1756823952,10,0,1094,750,0.6855575868372943,safe,0.165
1756823953,10,0,0,652,,,0.165
1756823954,10,0,6516,4299,0.6597605893186004,safe,0.165
1756823955,10,0,3756,3379,0.8996272630457934,safe,0.165
1756823956,10,0,646,533,0.8250773993808049,safe,0.165
1756823957,10,0,3352,2786,0.831145584725537,safe,0.165
1756823958,10,0,600,431,0.7183333333333334,safe,0.165
1756823959,10,0,4100,3272,0.7980487804878049,safe,0.165
1756823960,10,0,2654,2327,0.8767897513187641,safe,0.165
1756823961,10,0,360,270,0.75,safe,0.165
1756823962,10,0,6700,4431,0.6613432835820896,safe,0.165
1756823963,10,0,4344,3293,0.7580570902394107,safe,0.165
1756823964,10,0,3060,2530,0.826797385620915,safe,0.165
1756823965,10,0,0,1056,,,0.165
1756823966,10,0,2780,2405,0.8651079136690647,safe,0.165
1756823967,10,0,2936,2503,0.8525204359673024,safe,0.165
1756823968,10,0,3156,2588,0.8200253485424588,safe,0.165
1756823969,10,0,4814,3627,0.7534275031159119,safe,0.165
1756823970,10,0,0,935,,,0.165
1756823971,10,0,4160,3239,0.7786057692307692,safe,0.165
1756823972,10,0,476,379,0.7962184873949579,safe,0.165
1756823973,10,0,2750,2375,0.8636363636363636,safe,0.165
1756823974,10,0,4312,3457,0.8017161410018553,safe,0.165
1756823975,10,0,1144,852,0.7447552447552448,safe,0.165
1756823976,10,0,3268,2635,0.8063035495716034,safe,0.165
1756823977,10,0,2894,2447,0.8455425017277125,safe,0.165
1756823978,10,0,4202,3247,0.7727272727272727,safe,0.165
1756823979,10,0,986,718,0.7281947261663286,safe,0.165
1756823980,10,0,2982,2501,0.8386988598256204,safe,0.165
1756823981,10,0,3154,2688,0.8522511097019657,safe,0.165
1756823982,10,0,2652,2326,0.8770739064856712,safe,0.165
1756823983,10,0,4350,3300,0.7586206896551724,safe,0.165
1756823984,10,0,3634,2818,0.775454045129334,safe,0.165
1756823985,10,0,516,359,0.6957364341085271,safe,0.165
1756823986,10,0,946,673,0.7114164904862579,safe,0.165
1756823987,10,0,2252,2127,0.94449378330373,safe,0.165
1756823988,10,0,3454,2727,0.7895193977996525,safe,0.165
1756823989,10,0,2270,2135,0.9405286343612335,safe,0.165
1756823990,10,0,2274,2137,0.9397537379067722,safe,0.165
1756823991,10,0,3024,2523,0.8343253968253969,safe,0.165
1756823992,10,0,4670,3545,0.7591006423982869,safe,0.165
1756823993,10,0,0,540,,,0.165
1756823994,10,0,1044,775,0.7423371647509579,safe,0.165
1756823995,10,0,1030,735,0.7135922330097088,safe,0.165
1756823996,10,0,5194,4308,0.8294185598767809,safe,0.165
1756823997,10,0,4180,3322,0.7947368421052632,safe,0.165
1756823998,10,0,548,410,0.7481751824817519,safe,0.165
1756823999,10,0,4608,3724,0.8081597222222222,safe,0.165
1756824000,10,0,5340,4428,0.8292134831460675,safe,0.165
1756824001,10,0,528,424,0.803030303030303,safe,0.165
1756824002,10,0,0,2520,,,0.165
1756824003,10,0,0,831,,,0.165
1756824004,10,0,2656,2329,0.8768825301204819,safe,0.165
1756824005,10,0,6200,4466,0.7203225806451613,safe,0.165
1756824006,10,0,4532,3466,0.764783759929391,safe,0.165
1756824007,10,0,398,300,0.7537688442211056,safe,0.165
1756824008,10,0,0,1383,,,0.165
1756824009,10,0,0,743,,,0.165
1756824010,10,0,708,554,0.7824858757062146,safe,0.165
1756824011,10,0,822,573,0.6970802919708029,safe,0.165
1756824012,10,0,2918,2460,0.8430431802604523,safe,0.165
1756824013,10,0,998,710,0.7114228456913828,safe,0.165
1756824014,10,0,4384,4202,0.9584854014598541,safe,0.165
1756824015,10,0,2404,2236,0.930116472545757,safe,0.165
1756824016,10,0,3424,2712,0.7920560747663551,safe,0.165
1756824017,10,0,1020,732,0.7176470588235294,safe,0.165
1756824018,10,0,4052,3078,0.7596248766041461,safe,0.165
1756824019,10,0,4174,3220,0.7714422616195495,safe,0.165
1756824020,10,0,4812,3461,0.719243557772236,safe,0.165
1756824021,10,0,0,269,,,0.165
1756824022,10,0,0,831,,,0.165
1756824023,10,0,952,692,0.726890756302521,safe,0.165
1756824024,10,0,4648,3344,0.7194492254733219,safe,0.165
1756824025,10,0,2860,2431,0.85,safe,0.165
1756824026,10,0,4518,3459,0.7656042496679947,safe,0.165
1756824027,10,0,3302,2651,0.8028467595396729,safe,0.165
1756824028,10,0,4518,3262,0.7220008853474988,safe,0.165
1756824029,10,0,1372,911,0.6639941690962099,safe,0.165
1756824030,10,0,2528,2264,0.8955696202531646,safe,0.165
1756824031,10,0,3054,2533,0.8294040602488539,safe,0.165
1756824032,10,0,3130,2715,0.8674121405750799,safe,0.165
1756824033,10,0,0,2440,,,0.165
1756824034,10,0,2947,2476,0.840176450627757,safe,0.165
1756824035,10,0,2830,2416,0.8537102473498234,safe,0.165
1756824036,10,0,1400,944,0.6742857142857143,safe,0.165
1756824037,10,0,0,3427,,,0.165
1756824038,10,0,2142,2076,0.969187675070028,safe,0.165
1756824039,10,0,1218,813,0.6674876847290641,safe,0.165
1756824040,10,0,2976,2499,0.8397177419354839,safe,0.165
1756824041,10,0,3184,2602,0.8172110552763819,safe,0.165
1756824042,10,0,2686,2347,0.8737900223380491,safe,0.165
1756824043,10,0,2886,2443,0.8465003465003464,safe,0.165
1756824044,10,0,4864,3454,0.7101151315789473,safe,0.165
1756824045,10,0,4100,3550,0.8658536585365854,safe,0.165
1756824046,10,0,2638,2320,0.8794541319181198,safe,0.165
1756824047,10,0,0,3645,,,0.165
1756824048,10,0,0,3324,,,0.165
1756824049,10,0,6310,4756,0.7537242472266245,safe,0.165
1756824050,10,0,2836,2443,0.8614245416078985,safe,0.165
1756824051,10,0,836,653,0.7811004784688995,safe,0.165
1756824052,10,0,4310,3201,0.742691415313225,safe,0.165
1756824053,10,0,4834,3439,0.711419114604882,safe,0.165
1756824054,10,0,0,670,,,0.165
1756824055,10,0,4270,3200,0.7494145199063232,safe,0.165
1756824056,10,0,758,581,0.7664907651715039,safe,0.165
1756824057,10,0,2710,2355,0.8690036900369004,safe,0.165
1756824058,10,0,1140,839,0.7359649122807017,safe,0.165
1756824059,10,0,3704,3388,0.9146868250539957,safe,0.165
1756824060,10,0,4010,3236,0.8069825436408977,safe,0.165
1756824061,10,0,588,504,0.8571428571428571,safe,0.165
1756824062,10,0,2470,2235,0.9048582995951417,safe,0.165
1756824063,10,0,934,678,0.7259100642398287,safe,0.165
1756824064,10,0,0,687,,,0.165
1756824065,10,0,2856,2529,0.8855042016806722,safe,0.165
1756824066,10,0,4570,3305,0.7231947483588621,safe,0.165
1756824067,10,0,3976,3499,0.8800301810865191,safe,0.165
1756824068,10,0,0,2073,,,0.165
1756824069,10,0,2994,2508,0.8376753507014028,safe,0.165
1756824070,10,0,3144,2582,0.8212468193384224,safe,0.165
1756824071,10,0,3624,2822,0.7786975717439294,safe,0.165
1756824072,10,0,846,593,0.7009456264775413,safe,0.165
1756824073,10,0,4422,3426,0.7747625508819539,safe,0.165
1756824074,10,0,1030,771,0.7485436893203884,safe,0.165
1756824075,10,0,0,382,,,0.165
1756824076,10,0,2514,2258,0.898170246618934,safe,0.165
1756824077,10,0,0,465,,,0.165
1756824078,10,0,4802,3611,0.7519783423573511,safe,0.165
1756824079,10,0,2862,2454,0.8574423480083857,safe,0.165
1756824080,10,0,752,582,0.773936170212766,safe,0.165
1756824081,10,0,3094,2548,0.8235294117647058,safe,0.165
1756824082,10,0,3208,3131,0.975997506234414,safe,0.165
1756824083,10,0,2274,2137,0.9397537379067722,safe,0.165
1756824084,10,0,0,721,,,0.165
1756824085,10,0,0,734,,,0.165
1756824086,10,0,2802,2412,0.860813704496788,safe,0.165
1756824087,10,0,2688,2344,0.8720238095238095,safe,0.165
1756824088,10,0,1110,763,0.6873873873873874,safe,0.165
1756824089,10,0,6362,5391,0.8473750392958189,safe,0.165
1756824090,10,0,2296,2149,0.9359756097560976,safe,0.165
1756824091,10,0,2322,2162,0.9310938845822567,safe,0.165
1756824092,10,0,0,1070,,,0.165
1756824093,10,0,2428,2224,0.9159802306425041,safe,0.165
1756824094,10,0,4008,3266,0.814870259481038,safe,0.165
1756824095,10,0,3146,2583,0.8210425937698665,safe,0.165
1756824096,10,0,3096,2549,0.8233204134366925,safe,0.165
1756824097,10,0,3406,2703,0.7935995302407516,safe,0.165
1756824098,10,0,3092,2546,0.8234152652005174,safe,0.165
1756824099,10,0,4066,3139,0.7720118052139695,safe,0.165
1756824100,10,0,3084,2545,0.8252269779507133,safe,0.165
1756824101,10,0,218,191,0.8761467889908257,safe,0.165
1756824102,10,0,0,720,,,0.165
1756824103,10,0,3488,3244,0.930045871559633,safe,0.165
1756824104,10,0,716,588,0.8212290502793296,safe,0.165
1756824105,10,0,1510,1105,0.7317880794701986,safe,0.165
1756824106,10,0,5140,3590,0.6984435797665369,safe,0.165
1756824107,10,0,3314,3157,0.9526252263126131,safe,0.165
1756824108,10,0,486,375,0.7716049382716049,safe,0.165
1756824109,10,0,2886,2443,0.8465003465003464,safe,0.165
1756824110,10,0,3776,3399,0.9001588983050848,safe,0.165
1756824111,10,0,924,738,0.7987012987012987,safe,0.165
1756824112,10,0,457,344,0.7527352297592997,safe,0.165
1756824113,10,0,4464,3742,0.8382616487455197,safe,0.165
1756824114,10,0,2596,2309,0.8894453004622496,safe,0.165
1756824115,10,0,2718,2360,0.8682855040470935,safe,0.165
1756824116,10,0,0,1037,,,0.165
1756824117,10,0,4300,3400,0.7906976744186046,safe,0.165
1756824118,10,0,4230,3440,0.8132387706855791,safe,0.165
1756824119,10,0,2884,2442,0.8467406380027739,safe,0.165
1756824120,10,0,2578,2300,0.8921644685802949,safe,0.165
1756824121,10,0,6012,4113,0.6841317365269461,safe,0.165
1756824122,10,0,1600,1287,0.804375,safe,0.165
1756824123,10,0,700,555,0.7928571428571428,safe,0.165
1756824124,10,0,4424,3332,0.7531645569620253,safe,0.165
1756824125,10,0,0,876,,,0.165
1756824126,10,0,2652,2326,0.8770739064856712,safe,0.165
1756824127,10,0,4004,3165,0.7904595404595405,safe,0.165
1756824128,10,0,4654,3533,0.759131929522991,safe,0.165
1756824129,10,0,4018,3344,0.8322548531607765,safe,0.165
1756824130,10,0,0,2532,,,0.165
1756824131,10,0,0,794,,,0.165
1756824132,10,0,628,524,0.8343949044585988,safe,0.165
1756824133,10,0,1324,870,0.6570996978851964,safe,0.165
1756824134,10,0,604,432,0.7152317880794702,safe,0.165
1756824135,10,0,2952,2526,0.8556910569105691,safe,0.165
1756824136,10,0,2490,2245,0.9016064257028112,safe,0.165
1756824137,10,0,5524,3772,0.6828385228095583,safe,0.165
1756824138,10,0,3036,2719,0.8955862977602108,safe,0.165
1756824139,10,0,3672,2836,0.7723311546840959,safe,0.165
1756824140,10,0,0,533,,,0.165
1756824141,10,0,600,501,0.835,safe,0.165
1756824142,10,0,6400,4488,0.70125,safe,0.165
1756824143,10,0,8210,5228,0.6367844092570036,safe,0.165
1756824144,10,0,0,875,,,0.165
1756824145,10,0,3404,2914,0.8560517038777908,safe,0.165
1756824146,10,0,2590,2305,0.88996138996139,safe,0.165
1756824147,10,0,4303,3437,0.7987450615849407,safe,0.165
1756824148,10,0,3252,2626,0.8075030750307504,safe,0.165
1756824149,10,0,3340,2788,0.8347305389221557,safe,0.165
1756824150,10,0,588,504,0.8571428571428571,safe,0.165
1756824151,10,0,0,454,,,0.165
1756824152,10,0,3336,3169,0.9499400479616307,safe,0.165
1756824153,10,0,488,344,0.7049180327868853,safe,0.165
1756824154,10,0,4412,3470,0.78649138712602,safe,0.165
1756824155,10,0,4564,3494,0.7655565293602103,safe,0.165
1756824156,10,0,0,346,,,0.165
1756824157,10,0,0,910,,,0.165
1756824158,10,0,4240,3640,0.8584905660377359,safe,0.165
1756824159,10,0,2260,2141,0.9473451327433628,safe,0.165
1756824160,10,0,2348,2174,0.9258943781942078,safe,0.165
1756824161,10,0,4164,3156,0.7579250720461095,safe,0.165
1756824162,10,0,2824,2422,0.8576487252124646,safe,0.165
1756824163,10,0,1220,932,0.7639344262295082,safe,0.165
1756824164,10,0,4564,3792,0.8308501314636284,safe,0.165
1756824165,10,0,4692,3351,0.7141943734015346,safe,0.165
1756824166,10,0,4044,3043,0.7524727992087042,safe,0.165
1756824167,10,0,0,359,,,0.165
1756824168,10,0,2502,2251,0.8996802557953637,safe,0.165
1756824169,10,0,7006,6207,0.8859548958035969,safe,0.165
1756824170,10,0,4552,3296,0.7240773286467487,safe,0.165
1756824171,10,0,3370,3195,0.9480712166172107,safe,0.165
1756824172,10,0,4166,3253,0.7808449351896304,safe,0.165
1756824173,10,0,3276,2639,0.8055555555555556,safe,0.165
1756824174,10,0,1287,845,0.6565656565656566,safe,0.165
1756824175,10,0,2290,2145,0.9366812227074236,safe,0.165
1756824176,10,0,6048,4190,0.6927910052910053,safe,0.165
1756824177,10,0,2512,2256,0.8980891719745223,safe,0.165
1756824178,10,0,2780,2401,0.8636690647482015,safe,0.165
1756824179,10,0,3232,3126,0.9672029702970297,safe,0.165
1756824180,10,0,2184,2103,0.9629120879120879,safe,0.165
1756824181,10,0,2768,2394,0.8648843930635838,safe,0.165
1756824182,10,0,0,800,,,0.165
1756824183,10,0,3642,2821,0.7745744096650192,safe,0.165
1756824184,10,0,4164,3115,0.7480787704130644,safe,0.165
1756824185,10,0,604,453,0.75,safe,0.165
1756824186,10,0,3504,3261,0.9306506849315068,safe,0.165
1756824187,10,0,1712,1289,0.7529205607476636,safe,0.165
1756824188,10,0,6860,4455,0.6494169096209913,safe,0.165
1756824189,10,0,2470,2235,0.9048582995951417,safe,0.165
1756824190,10,0,770,591,0.7675324675324675,safe,0.165
1756824191,10,0,4326,3214,0.742949607027277,safe,0.165
1756824192,10,0,3360,2692,0.8011904761904762,safe,0.165
1756824193,10,0,992,806,0.8125,safe,0.165
1756824194,10,0,4042,3413,0.8443839683325086,safe,0.165
1756824195,10,0,4232,3166,0.748109640831758,safe,0.165
1756824196,10,0,2514,2258,0.898170246618934,safe,0.165
1756824197,10,0,0,502,,,0.165
1756824198,10,0,4260,3333,0.782394366197183,safe,0.165
1756824199,10,0,4414,3211,0.7274580879021296,safe,0.165
1756824200,10,0,0,229,,,0.165
1756824201,10,0,0,3616,,,0.165
1756824202,10,0,4646,4383,0.9433921653034869,safe,0.165
1756824203,10,0,6102,4326,0.7089478859390363,safe,0.165
1756824204,10,0,1200,923,0.7691666666666667,safe,0.165
1756824205,10,0,428,324,0.7570093457943925,safe,0.165
1756824206,10,0,4630,3323,0.7177105831533477,safe,0.165
1756824207,10,0,3064,2592,0.8459530026109661,safe,0.165
1756824208,10,0,4120,3072,0.7456310679611651,safe,0.165
1756824209,10,0,4016,3161,0.787101593625498,safe,0.165
1756824210,10,0,0,431,,,0.165
1756824211,10,0,4558,3290,0.7218078104431769,safe,0.165
1756824212,10,0,498,454,0.9116465863453815,safe,0.165
1756824213,10,0,3152,2589,0.8213832487309645,safe,0.165
1756824214,10,0,2980,2490,0.8355704697986577,safe,0.165
1756824215,10,0,1240,950,0.7661290322580645,safe,0.165
1756824216,10,0,4000,3130,0.7825,safe,0.165
1756824217,10,0,4370,3305,0.7562929061784897,safe,0.165
1756824218,10,0,4544,3412,0.7508802816901409,safe,0.165
1756824219,10,0,4930,3695,0.7494929006085193,safe,0.165
1756824220,10,0,0,822,,,0.165
1756824221,10,0,2922,2461,0.8422313483915127,safe,0.165
1756824222,10,0,492,356,0.7235772357723578,safe,0.165
1756824223,10,0,0,900,,,0.165
1756824224,10,0,0,1030,,,0.165
1756824225,10,0,0,717,,,0.165
1756824226,10,0,0,458,,,0.165
1756824227,10,0,6000,4702,0.7836666666666666,safe,0.165
1756824228,10,0,2252,2126,0.9440497335701599,safe,0.165
1756824229,10,0,902,752,0.8337028824833703,safe,0.165
1756824230,10,0,2764,2382,0.861794500723589,safe,0.165
1756824231,10,0,3366,3193,0.9486036838978016,safe,0.165
1756824232,10,0,4552,3328,0.7311072056239016,safe,0.165
1756824233,10,0,6003,4074,0.6786606696651675,safe,0.165
1756824234,10,0,2664,2342,0.8791291291291291,safe,0.165
1756824235,10,0,0,2461,,,0.165
1756824236,10,0,6090,4090,0.6715927750410509,safe,0.165
1756824237,10,0,1312,866,0.6600609756097561,safe,0.165
1756824238,10,0,4240,3392,0.8,safe,0.165
1756824239,10,0,252,186,0.7380952380952381,safe,0.165
1756824240,10,0,859,641,0.7462165308498254,safe,0.165
1756824241,10,0,3018,2509,0.8313452617627568,safe,0.165
1756824242,10,0,8004,5265,0.6577961019490255,safe,0.165
1756824243,10,0,2694,2348,0.8715664439495174,safe,0.165
1756824244,10,0,2816,2419,0.8590198863636364,safe,0.165
1756824245,10,0,834,662,0.7937649880095923,safe,0.165
1756824246,10,0,2382,2202,0.924433249370277,safe,0.165
1756824247,10,0,2238,2119,0.9468275245755139,safe,0.165
1756824248,10,0,2766,2383,0.8615328994938539,safe,0.165
1756824249,10,0,0,890,,,0.165
1756824250,10,0,4010,3370,0.8403990024937655,safe,0.165
1756824251,10,0,0,1122,,,0.165
1756824252,10,0,0,624,,,0.165
1756824253,10,0,0,1304,,,0.165
1756824254,10,0,2714,2357,0.8684598378776713,safe,0.165
1756824255,10,0,4048,3247,0.8021245059288538,safe,0.165
1756824256,10,0,5830,4525,0.7761578044596913,safe,0.165
1756824257,10,0,1070,839,0.7841121495327102,safe,0.165
1756824258,10,0,4160,3330,0.8004807692307693,safe,0.165
