seeds,num_tasks,per_jitter,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1756826779,3,0,52,46,0.8846153846153846,safe,0.0,2.214801497757435e-05,0.00014401506632566452
1756826780,3,0,2006,2003,0.9985044865403788,safe,0.0,1.5425030142068863e-05,0.04683703510090709
1756826781,3,0,320,310,0.96875,safe,0.0,1.5344936400651932e-05,5.523907020688057e-05
1756826782,3,0,2500,2250,0.9,safe,0.0,1.3386132195591927e-05,9.278906509280205e-05
1756826783,3,0,280,240,0.8571428571428571,safe,0.0,1.4969147741794586e-05,4.553701728582382e-05
1756826784,3,0,540,480,0.8888888888888888,safe,0.0,1.2316973879933357e-05,5.169282667338848e-05
1756826785,3,0,54,48,0.8888888888888888,safe,0.0,1.5571946278214455e-05,6.389687769114971e-05
1756826786,3,0,16,14,0.875,safe,0.0,1.148320734500885e-05,5.094008520245552e-05
1756826787,3,0,2102,2051,0.9757373929590866,safe,0.0,1.607113517820835e-05,0.004212375031784177
1756826788,3,0,106,103,0.9716981132075472,safe,0.0,1.506810076534748e-05,0.00023267092183232307
1756826789,3,0,800,800,1.0,safe,0.0,1.0499963536858559e-05,2.0301900804042816e-05
1756826790,3,0,340,280,0.8235294117647058,safe,0.0,1.3810116797685623e-05,4.251510836184025e-05
1756826791,3,0,2404,2202,0.9159733777038269,safe,0.0,1.5625962987542152e-05,0.0017307631205767393
1756826792,3,0,2042,2021,0.9897159647404505,safe,0.0,1.693516969680786e-05,0.006390075897797942
1756826793,3,0,502,451,0.898406374501992,safe,0.0,1.5025027096271515e-05,0.000564867164939642
1756826794,3,0,2600,2300,0.8846153846153846,safe,0.0,3.651203587651253e-05,0.00012497510761022568
1756826795,3,0,2410,2205,0.9149377593360996,safe,0.0,1.772213727235794e-05,0.000660330057144165
1756826796,3,0,640,620,0.96875,safe,0.0,1.4598015695810318e-05,6.49220310151577e-05
1756826797,3,0,103,102,0.9902912621359223,safe,0.0,1.3396842405200005e-05,0.0002874338533729315
1756826798,3,0,422,411,0.9739336492890995,safe,0.0,1.1194031685590744e-05,0.0007688170298933983
1756826799,3,0,320,260,0.8125,safe,0.0,1.1363066732883453e-05,5.057011730968952e-05
1756826800,3,0,80,61,0.7625,safe,0.0,1.3386132195591927e-05,7.550697773694992e-05
1756826801,3,0,150,135,0.9,safe,0.0,1.3688113540410995e-05,8.552800863981247e-05
1756826802,3,0,19,18,0.9473684210526315,safe,0.0,1.0269926860928535e-05,3.210315480828285e-05
1756826803,3,0,52,46,0.8846153846153846,safe,0.0,1.0946067050099373e-05,6.897910498082638e-05
1756826804,3,0,2030,2015,0.9926108374384236,safe,0.0,1.3432931154966354e-05,0.0019068890251219273
1756826805,3,0,124,112,0.9032258064516129,safe,0.0,2.537202090024948e-05,0.00015358207747340202
1756826806,3,0,3004,3002,0.9993342210386151,safe,0.0,1.4778925105929375e-05,0.0013004401698708534
1756826807,3,0,2102,2051,0.9757373929590866,safe,0.0,1.2345146387815475e-05,0.006165333092212677
1756826808,3,0,130,115,0.8846153846153846,safe,0.0,1.0535819455981255e-05,4.191603511571884e-05
1756826809,3,0,412,406,0.9854368932038835,safe,0.0,1.1627096682786942e-05,0.0010071140713989735
1756826810,3,0,520,460,0.8846153846153846,safe,0.0,1.019495539367199e-05,7.451209239661694e-05
1756826811,3,0,160,140,0.875,safe,0.0,9.909039363265038e-06,4.427693784236908e-05
1756826812,3,0,2204,2102,0.9537205081669692,safe,0.0,1.3246899470686913e-05,0.0016535830218344927
1756826813,3,0,2440,2220,0.9098360655737705,safe,0.0,1.555611379444599e-05,0.00019237305968999863
1756826814,3,0,640,520,0.8125,safe,0.0,1.3581942766904831e-05,5.610799416899681e-05
1756826815,3,0,142,131,0.9225352112676056,safe,0.0,1.4464138075709343e-05,0.0003111879341304302
1756826816,3,0,144,132,0.9166666666666666,safe,0.0,1.3523036614060402e-05,0.00015758397057652473
1756826817,3,0,244,222,0.9098360655737705,safe,0.0,1.420103944838047e-05,0.00015983800403773785
1756826818,3,0,142,131,0.9225352112676056,safe,0.0,1.650303602218628e-05,0.0002943710424005985
1756826819,3,0,2012,2006,0.9970178926441352,safe,0.0,1.6903039067983627e-05,0.018578982912003994
1756826820,3,0,212,206,0.9716981132075472,safe,0.0,2.2500986233353615e-05,0.0004161789547652006
1756826821,3,0,610,505,0.8278688524590164,safe,0.0,2.3782020434737206e-05,0.0002649200614541769
1756826822,3,0,242,221,0.9132231404958677,safe,0.0,1.519685611128807e-05,0.00031565106473863125
1756826823,3,0,2402,2201,0.9163197335553706,safe,0.0,1.4811055734753609e-05,0.0029397800099104643
1756826824,3,0,800,602,0.7525,safe,0.0,1.4063902199268341e-05,0.0002802929375320673
1756826825,3,0,124,112,0.9032258064516129,safe,0.0,1.2969132512807846e-05,8.876784704625607e-05
1756826826,3,0,2024,2012,0.9940711462450593,safe,0.0,1.5244120731949806e-05,0.004638319136574864
1756826827,3,0,2014,2008,0.997020854021847,safe,0.0,1.7017824575304985e-05,0.00881188502535224
1756826828,3,0,224,212,0.9464285714285714,safe,0.0,1.3739103451371193e-05,0.0001810209359973669
1756826829,3,0,640,520,0.8125,safe,0.0,1.3519078493118286e-05,5.620904266834259e-05
1756826830,3,0,2110,2055,0.9739336492890995,safe,0.0,1.4270888641476631e-05,0.0008186469785869122
1756826831,3,0,64,52,0.8125,safe,0.0,9.465031325817108e-06,3.813300281763077e-05
1756826832,3,0,214,208,0.9719626168224299,safe,0.0,1.2947013601660728e-05,0.0001984969712793827
1756826833,3,0,2202,2101,0.9541326067211626,safe,0.0,1.5170080587267876e-05,0.003507405985146761
1756826834,3,0,450,425,0.9444444444444444,safe,0.0,1.6075093299150467e-05,0.00016323896124958992
1756826835,3,0,230,215,0.9347826086956522,safe,0.0,1.2164004147052765e-05,8.155009709298611e-05
1756826836,3,0,540,480,0.8888888888888888,safe,0.0,1.2343982234597206e-05,5.4072821512818336e-05
1756826837,3,0,550,500,0.9090909090909091,safe,0.0,1.1129071936011314e-05,3.1251925975084305e-05
1756826838,3,0,64,62,0.96875,safe,0.0,1.4965888112783432e-05,6.892695091664791e-05
1756826839,3,0,640,520,0.8125,safe,0.0,1.2867851182818413e-05,5.8534787967801094e-05
1756826840,3,0,304,252,0.8289473684210527,safe,0.0,1.4026183634996414e-05,0.00015215505845844746
1756826841,3,0,40,35,0.875,safe,0.0,1.0119052603840828e-05,2.1476997062563896e-05
1756826842,3,0,2140,2080,0.9719626168224299,safe,0.0,1.5876954421401024e-05,0.0002451860345900059
1756826843,3,0,3004,3002,0.9993342210386151,safe,0.0,1.4669960364699364e-05,0.001411431934684515
1756826844,3,0,412,406,0.9854368932038835,safe,0.0,1.1266907677054405e-05,0.0010067198891192675
1756826845,3,0,412,406,0.9854368932038835,safe,0.0,1.0306015610694885e-05,0.0010892529971897602
1756826846,3,0,8,6,0.75,safe,0.0,1.295609399676323e-05,3.283098340034485e-05
1756826847,3,0,400,350,0.875,safe,0.0,1.2465985491871834e-05,3.2010022550821304e-05
1756826848,3,0,800,600,0.75,safe,0.0,1.1174939572811127e-05,2.6752008125185966e-05
1756826849,3,0,43,42,0.9767441860465116,safe,0.0,1.1842930689454079e-05,9.076297283172607e-05
1756826850,3,0,2030,2015,0.9926108374384236,safe,0.0,1.573585905134678e-05,0.0019497079774737358
1756826851,3,0,304,252,0.8289473684210527,safe,0.0,1.09837856143713e-05,0.0001443810760974884
1756826852,3,0,700,550,0.7857142857142857,safe,0.0,1.4133984223008156e-05,4.0782149881124496e-05
1756826853,3,0,620,510,0.8225806451612904,safe,0.0,1.147598959505558e-05,7.929513230919838e-05
1756826854,3,0,2030,2015,0.9926108374384236,safe,0.0,1.2834090739488602e-05,0.002029519062489271
1756826855,3,0,2404,2202,0.9159733777038269,safe,0.0,1.3036886230111122e-05,0.0016258680261671543
1756826856,3,0,520,460,0.8846153846153846,safe,0.0,1.3446900993585587e-05,8.38299747556448e-05
1756826857,3,0,2042,2021,0.9897159647404505,safe,0.0,1.4364020898938179e-05,0.005990944104269147
1756826858,3,0,230,215,0.9347826086956522,safe,0.0,9.481096640229225e-06,7.958104833960533e-05
1756826859,3,0,32,26,0.8125,safe,0.0,1.2411968782544136e-05,5.38690946996212e-05
1756826860,3,0,2060,2030,0.9854368932038835,safe,0.0,1.0326970368623734e-05,0.000688878120854497
1756826861,3,0,60,50,0.8333333333333334,safe,0.0,1.0729068890213966e-05,3.359094262123108e-05
1756826862,3,0,340,280,0.8235294117647058,safe,0.0,1.2043863534927368e-05,4.449300467967987e-05
1756826863,3,0,112,106,0.9464285714285714,safe,0.0,1.5122117474675179e-05,0.00016819406300783157
1756826864,3,0,304,252,0.8289473684210527,safe,0.0,1.3421056792140007e-05,0.00014458410441875458
1756826865,3,0,190,180,0.9473684210526315,safe,0.0,1.2320000678300858e-05,3.5763951018452644e-05
1756826866,3,0,8,6,0.75,safe,0.0,1.0831048712134361e-05,2.2531021386384964e-05
1756826867,3,0,640,620,0.96875,safe,0.0,1.4298129826784134e-05,5.446001887321472e-05
1756826868,3,0,620,510,0.8225806451612904,safe,0.0,1.6704900190234184e-05,9.451410733163357e-05
1756826869,3,0,800,600,0.75,safe,0.0,1.4298129826784134e-05,3.512296825647354e-05
1756826870,3,0,34,28,0.8235294117647058,safe,0.0,1.467997208237648e-05,4.609813913702965e-05
1756826871,3,0,520,460,0.8846153846153846,safe,0.0,1.3378914445638657e-05,8.028186857700348e-05
1756826872,3,0,400,350,0.875,safe,0.0,1.1825934052467346e-05,2.850382588803768e-05
1756826873,3,0,2110,2055,0.9739336492890995,safe,0.0,2.528284676373005e-05,0.0009522668551653624
1756826874,3,0,2120,2060,0.9716981132075472,safe,0.0,1.5018042176961899e-05,0.0004798560403287411
1756826875,3,0,602,501,0.8322259136212624,safe,0.0,1.1102063581347466e-05,0.0005810479633510113
1756826876,3,0,320,310,0.96875,safe,0.0,1.3740034773945808e-05,5.484512075781822e-05
1756826877,3,0,2044,2022,0.9892367906066536,safe,0.0,1.4362158253788948e-05,0.0031371130608022213
1756826878,3,0,480,440,0.9166666666666666,safe,0.0,1.6268109902739525e-05,6.679794751107693e-05
1756826879,3,0,16,15,0.9375,safe,0.0,1.4128163456916809e-05,4.195305518805981e-05
1756826880,3,0,124,112,0.9032258064516129,safe,0.0,1.5110010281205177e-05,9.501189924776554e-05
1756826881,3,0,480,440,0.9166666666666666,safe,0.0,1.0859919711947441e-05,5.1615992560982704e-05
1756826882,3,0,414,408,0.9855072463768116,safe,0.0,1.1811032891273499e-05,0.0005225769709795713
1756826883,3,0,214,208,0.9719626168224299,safe,0.0,1.5662983059883118e-05,0.0002047480084002018
1756826884,3,0,422,411,0.9739336492890995,safe,0.0,1.0715797543525696e-05,0.0009021200239658356
1756826885,3,0,2410,2205,0.9149377593360996,safe,0.0,1.2741191312670708e-05,0.0010063259396702051
1756826886,3,0,19,18,0.9473684210526315,safe,0.0,1.488812267780304e-05,3.927410580217838e-05
1756826887,3,0,400,350,0.875,safe,0.0,1.6006873920559883e-05,4.1792867705225945e-05
1756826888,3,0,620,510,0.8225806451612904,safe,0.0,1.963297836482525e-05,0.0001445431262254715
1756826889,3,0,32,26,0.8125,safe,0.0,1.1991942301392555e-05,5.2348943427205086e-05
1756826890,3,0,2402,2201,0.9163197335553706,safe,0.0,2.1520070731639862e-05,0.0043418388813734055
1756826891,3,0,244,222,0.9098360655737705,safe,0.0,1.5666941180825233e-05,0.0001632890198379755
1756826892,3,0,406,403,0.9926108374384236,safe,0.0,1.3482058420777321e-05,0.001813023816794157
1756826893,3,0,2220,2110,0.9504504504504504,safe,0.0,1.980084925889969e-05,0.00044179288670420647
1756826894,3,0,114,108,0.9473684210526315,safe,0.0,1.6592908650636673e-05,0.00012404285371303558
1756826895,3,0,244,222,0.9098360655737705,safe,0.0,1.4618970453739166e-05,0.00017779506742954254
1756826896,3,0,2202,2101,0.9541326067211626,safe,0.0,2.1422049030661583e-05,0.0037349900230765343
1756826897,3,0,190,180,0.9473684210526315,safe,0.0,1.3294164091348648e-05,4.2005209252238274e-05
1756826898,3,0,640,520,0.8125,safe,0.0,1.6554025933146477e-05,7.772399112582207e-05
1756826899,3,0,2030,2015,0.9926108374384236,safe,0.0,1.3750046491622925e-05,0.0019974589813500643
1756826900,3,0,504,452,0.8968253968253969,safe,0.0,1.1616852134466171e-05,0.00030611688271164894
1756826901,3,0,8,7,0.875,safe,0.0,2.35801562666893e-05,5.508610047399998e-05
1756826902,3,0,422,411,0.9739336492890995,safe,0.0,1.5391968190670013e-05,0.0013784971088171005
1756826903,3,0,230,215,0.9347826086956522,safe,0.0,1.8079066649079323e-05,0.00013924110680818558
1756826904,3,0,122,111,0.9098360655737705,safe,0.0,1.3760989531874657e-05,0.00016591395251452923
1756826905,3,0,152,151,0.993421052631579,safe,0.0,1.4796853065490723e-05,0.0001403801143169403
1756826906,3,0,224,212,0.9464285714285714,safe,0.0,1.2842006981372833e-05,0.00017955899238586426
1756826907,3,0,442,421,0.9524886877828054,safe,0.0,1.4432007446885109e-05,0.0006585740484297276
1756826908,3,0,2440,2220,0.9098360655737705,safe,0.0,1.3909069821238518e-05,0.00018690014258027077
1756826909,3,0,450,425,0.9444444444444444,safe,0.0,1.440919004380703e-05,0.00015450199134647846
1756826910,3,0,3020,3010,0.9966887417218543,safe,0.0,1.7162878066301346e-05,0.0003288660664111376
1756826911,3,0,140,120,0.8571428571428571,safe,0.0,1.3686949387192726e-05,4.3547945097088814e-05
1756826912,3,0,510,455,0.8921568627450981,safe,0.0,1.0709045454859734e-05,0.00013667205348610878
1756826913,3,0,106,103,0.9716981132075472,safe,0.0,1.1237803846597672e-05,0.00021946406923234463
1756826914,3,0,2008,2004,0.99800796812749,safe,0.0,1.2194039300084114e-05,0.019675802905112505
1756826915,3,0,130,120,0.9230769230769231,safe,0.0,1.5198951587080956e-05,4.575122147798538e-05
1756826916,3,0,200,160,0.8,safe,0.0,2.074986696243286e-05,6.478303112089634e-05
1756826917,3,0,35,30,0.8571428571428571,safe,0.0,1.4432007446885109e-05,3.400794230401516e-05
1756826918,3,0,2420,2210,0.9132231404958677,safe,0.0,1.653190702199936e-05,0.00038167391903698444
1756826919,3,0,2402,2201,0.9163197335553706,safe,0.0,1.4099059626460075e-05,0.003266948973760009
1756826920,3,0,3040,3020,0.993421052631579,safe,0.0,1.4011980965733528e-05,0.00015970086678862572
1756826921,3,0,640,620,0.96875,safe,0.0,1.2350967153906822e-05,4.8737041652202606e-05
1756826922,3,0,115,110,0.9565217391304348,safe,0.0,1.4756107702851295e-05,5.9049809351563454e-05
1756826923,3,0,2500,2250,0.9,safe,0.0,1.67840626090765e-05,0.00010287505574524403
1756826924,3,0,2006,2003,0.9985044865403788,safe,0.0,1.4647142961621284e-05,0.04716096702031791
1756826925,3,0,2030,2015,0.9926108374384236,safe,0.0,1.2903008610010147e-05,0.0018985439091920853
1756826926,3,0,3100,3050,0.9838709677419355,safe,0.0,1.2309057638049126e-05,8.426280692219734e-05
1756826927,3,0,70,55,0.7857142857142857,safe,0.0,1.4378922060132027e-05,4.022987559437752e-05
1756826928,3,0,700,550,0.7857142857142857,safe,0.0,1.5011057257652283e-05,4.193210043013096e-05
1756826929,3,0,222,211,0.9504504504504504,safe,0.0,1.0496005415916443e-05,0.0003237379714846611
1756826930,3,0,604,502,0.8311258278145696,safe,0.0,1.618289388716221e-05,0.00029996992088854313
1756826931,3,0,2102,2051,0.9757373929590866,safe,0.0,1.2319069355726242e-05,0.004146395018324256
1756826932,3,0,28,24,0.8571428571428571,safe,0.0,1.1272961273789406e-05,3.253319300711155e-05
1756826933,3,0,124,112,0.9032258064516129,safe,0.0,1.3668788596987724e-05,8.872291073203087e-05
1756826934,3,0,150,135,0.9,safe,0.0,1.4365185052156448e-05,8.509214967489243e-05
1756826935,3,0,122,111,0.9098360655737705,safe,0.0,1.1487165465950966e-05,0.00015568407252430916
1756826936,3,0,450,425,0.9444444444444444,safe,0.0,1.0972144082188606e-05,0.00014670705422759056
1756826937,3,0,250,225,0.9,safe,0.0,1.337612047791481e-05,8.684699423611164e-05
1756826938,3,0,17,16,0.9411764705882353,safe,0.0,1.3182172551751137e-05,3.8489000871777534e-05
1756826939,3,0,130,115,0.8846153846153846,safe,0.0,1.4060176908969879e-05,5.6267017498612404e-05
1756826940,3,0,130,115,0.8846153846153846,safe,0.0,1.364084891974926e-05,5.289306864142418e-05
1756826941,3,0,2030,2015,0.9926108374384236,safe,0.0,1.4830846339464188e-05,0.0019836281426250935
1756826942,3,0,222,211,0.9504504504504504,safe,0.0,1.1042924597859383e-05,0.0003056759014725685
1756826943,3,0,70,65,0.9285714285714286,safe,0.0,1.2900913134217262e-05,3.727315925061703e-05
1756826944,3,0,424,412,0.9716981132075472,safe,0.0,1.0484131053090096e-05,0.0004243010189384222
1756826945,3,0,144,132,0.9166666666666666,safe,0.0,1.4141900464892387e-05,0.00018073711544275284
1756826946,3,0,350,300,0.8571428571428571,safe,0.0,1.4897901564836502e-05,3.7901103496551514e-05
1756826947,3,0,640,520,0.8125,safe,0.0,1.2346077710390091e-05,4.609604366123676e-05
1756826948,3,0,203,202,0.9950738916256158,safe,0.0,1.385505311191082e-05,0.00087875803001225
1756826949,3,0,2044,2022,0.9892367906066536,safe,0.0,1.8774066120386124e-05,0.0341437419410795
1756826950,3,0,80,80,1.0,safe,0.0,1.2370990589261055e-05,2.1126121282577515e-05
1756826951,3,0,520,460,0.8846153846153846,safe,0.0,1.647183671593666e-05,8.845399133861065e-05
1756826952,3,0,80,70,0.875,safe,0.0,1.1823838576674461e-05,2.488703466951847e-05
1756826953,3,0,2220,2110,0.9504504504504504,safe,0.0,1.832796260714531e-05,0.0003731639590114355
1756826954,3,0,424,412,0.9716981132075472,safe,0.0,1.5836907550692558e-05,0.0003786340821534395
1756826955,3,0,2014,2008,0.997020854021847,safe,0.0,1.2760981917381287e-05,0.01199855306185782
1756826956,3,0,2150,2100,0.9767441860465116,safe,0.0,1.6628066077828407e-05,0.0001180269755423069
1756826957,3,0,212,206,0.9716981132075472,safe,0.0,1.364201307296753e-05,0.00040593487210571766
1756826958,3,0,412,406,0.9854368932038835,safe,0.0,1.3152137398719788e-05,0.001060910988599062
1756826959,3,0,2102,2051,0.9757373929590866,safe,0.0,1.5452969819307327e-05,0.00470564397983253
1756826960,3,0,230,220,0.9565217391304348,safe,0.0,1.92869920283556e-05,6.724079139530659e-05
1756826961,3,0,800,602,0.7525,safe,0.0,1.6117002815008163e-05,0.0003281340468674898
1756826962,3,0,640,520,0.8125,safe,0.0,1.3286015018820763e-05,6.0721999034285545e-05
1756826963,3,0,2014,2008,0.997020854021847,safe,0.0,1.4771008864045143e-05,0.009024173952639103
1756826964,3,0,800,650,0.8125,safe,0.0,1.6838079318404198e-05,4.3895794078707695e-05
1756826965,3,0,2024,2012,0.9940711462450593,safe,0.0,1.0708114132285118e-05,0.005173185840249062
1756826966,3,0,2012,2006,0.9970178926441352,safe,0.0,1.3696029782295227e-05,0.020923585165292025
1756826967,3,0,150,135,0.9,safe,0.0,1.1292053386569023e-05,7.432512938976288e-05
1756826968,3,0,206,203,0.9854368932038835,safe,0.0,1.257588155567646e-05,0.0005233210977166891
1756826969,3,0,160,140,0.875,safe,0.0,1.1326046660542488e-05,4.791305400431156e-05
1756826970,3,0,44,42,0.9545454545454546,safe,0.0,1.1418946087360382e-05,9.415484964847565e-05
1756826971,3,0,2022,2011,0.9945598417408507,safe,0.0,1.670815981924534e-05,0.014418552862480283
1756826972,3,0,320,260,0.8125,safe,0.0,1.4384975656867027e-05,5.4080039262771606e-05
1756826973,3,0,34,28,0.8235294117647058,safe,0.0,1.572398468852043e-05,4.1724881157279015e-05
1756826974,3,0,260,240,0.9230769230769231,safe,0.0,1.3781944289803505e-05,4.182988777756691e-05
1756826975,3,0,2006,2003,0.9985044865403788,safe,0.0,1.2143049389123917e-05,0.04198996187187731
1756826976,3,0,800,700,0.875,safe,0.0,1.1526048183441162e-05,2.570892684161663e-05
1756826977,3,0,2410,2205,0.9149377593360996,safe,0.0,1.161498948931694e-05,0.0005963090807199478
1756826978,3,0,602,501,0.8322259136212624,safe,0.0,9.584939107298851e-06,0.0005147671326994896
1756826979,3,0,17,16,0.9411764705882353,safe,0.0,1.598382368683815e-05,4.333001561462879e-05
1756826980,3,0,2042,2021,0.9897159647404505,safe,0.0,1.589604653418064e-05,0.00735828815959394
1756826981,3,0,40,35,0.875,safe,0.0,1.2336065992712975e-05,3.293994814157486e-05
1756826982,3,0,2202,2101,0.9541326067211626,safe,0.0,1.4592893421649933e-05,0.003177722916007042
1756826983,3,0,304,252,0.8289473684210527,safe,0.0,1.5087192878127098e-05,0.00015331897884607315
1756826984,3,0,414,408,0.9855072463768116,safe,0.0,1.261197030544281e-05,0.0004985928535461426
1756826985,3,0,430,415,0.9651162790697675,safe,0.0,1.2469012290239334e-05,0.0001751510426402092
1756826986,3,0,320,310,0.96875,safe,0.0,1.2283911928534508e-05,4.427111707627773e-05
1756826987,3,0,16,14,0.875,safe,0.0,1.3905111700296402e-05,5.88658731430769e-05
1756826988,3,0,2050,2025,0.9878048780487805,safe,0.0,1.3296026736497879e-05,0.0013068390544503927
1756826989,3,0,602,501,0.8322259136212624,safe,0.0,1.3384968042373657e-05,0.0005221599712967873
1756826990,3,0,430,415,0.9651162790697675,safe,0.0,9.487150236964226e-06,0.00016223988495767117
1756826991,3,0,540,480,0.8888888888888888,safe,0.0,1.095794141292572e-05,5.157198756933212e-05
1756826992,3,0,112,106,0.9464285714285714,safe,0.0,1.0143034160137177e-05,0.00015500420704483986
1756826993,3,0,32,26,0.8125,safe,0.0,1.3042939826846123e-05,4.8927031457424164e-05
1756826994,3,0,602,501,0.8322259136212624,safe,0.0,1.3358192518353462e-05,0.0005016650538891554
1756826995,3,0,8,7,0.875,safe,0.0,1.0586809366941452e-05,2.9359012842178345e-05
1756826996,3,0,150,135,0.9,safe,0.0,1.1543044820427895e-05,7.56499357521534e-05
1756826997,3,0,320,310,0.96875,safe,0.0,1.5422003343701363e-05,6.201700307428837e-05
1756826998,3,0,26,24,0.9230769230769231,safe,0.0,1.3688113540410995e-05,4.9446942284703255e-05
1756826999,3,0,2030,2015,0.9926108374384236,safe,0.0,2.1378044039011e-05,0.003947224002331495
1756827000,3,0,55,50,0.9090909090909091,safe,0.0,1.325993798673153e-05,3.784196451306343e-05
1756827001,3,0,620,510,0.8225806451612904,safe,0.0,1.3743061572313309e-05,8.290400728583336e-05
1756827002,3,0,302,251,0.8311258278145696,safe,0.0,1.4481134712696075e-05,0.0002829260192811489
1756827003,3,0,620,510,0.8225806451612904,safe,0.0,1.458008773624897e-05,9.24128107726574e-05
1756827004,3,0,260,230,0.8846153846153846,safe,0.0,1.7486046999692917e-05,6.770691834390163e-05
1756827005,3,0,26,23,0.8846153846153846,safe,0.0,1.3523036614060402e-05,5.7687051594257355e-05
1756827006,3,0,2140,2080,0.9719626168224299,safe,0.0,1.3681827113032341e-05,0.0002486549783498049
1756827007,3,0,122,111,0.9098360655737705,safe,0.0,1.1431984603404999e-05,0.00014343182556331158
1756827008,3,0,106,103,0.9716981132075472,safe,0.0,1.0933959856629372e-05,0.0002026099245995283
1756827009,3,0,602,601,0.9983388704318937,safe,0.0,1.7038080841302872e-05,0.0009114251006394625
1756827010,3,0,204,202,0.9901960784313726,safe,0.0,1.3357959687709808e-05,0.0008330568671226501
1756827011,3,0,250,225,0.9,safe,0.0,1.5354948118329048e-05,9.705987758934498e-05
1756827012,3,0,2050,2025,0.9878048780487805,safe,0.0,1.553189940750599e-05,0.0012433519586920738
1756827013,3,0,80,60,0.75,safe,0.0,1.0004034265875816e-05,2.5555957108736038e-05
1756827014,3,0,3200,3100,0.96875,safe,0.0,1.413305290043354e-05,5.879998207092285e-05
1756827015,3,0,2102,2051,0.9757373929590866,safe,0.0,1.827091909945011e-05,0.004618275910615921
1756827016,3,0,2006,2003,0.9985044865403788,safe,0.0,1.385202631354332e-05,0.04840452200733125
1756827017,3,0,640,620,0.96875,safe,0.0,9.64989885687828e-06,4.245503805577755e-05
1756827018,3,0,2004,2002,0.999001996007984,safe,0.0,1.7091864719986916e-05,0.0892407821957022
1756827019,3,0,62,61,0.9838709677419355,safe,0.0,1.0860851034522057e-05,6.577093154191971e-05
1756827020,3,0,510,455,0.8921568627450981,safe,0.0,1.3236189261078835e-05,0.00014304905198514462
1756827021,3,0,122,111,0.9098360655737705,safe,0.0,1.2941192835569382e-05,0.00015460187569260597
1756827022,3,0,62,61,0.9838709677419355,safe,0.0,1.1143041774630547e-05,6.306497380137444e-05
1756827023,3,0,302,301,0.9966887417218543,safe,0.0,1.4803139492869377e-05,0.000283821951597929
1756827024,3,0,60,50,0.8333333333333334,safe,0.0,1.0312069207429886e-05,2.671312540769577e-05
1756827025,3,0,48,44,0.9166666666666666,safe,0.0,1.713191159069538e-05,6.564008072018623e-05
1756827026,3,0,2050,2025,0.9878048780487805,safe,0.0,1.6735168173909187e-05,0.0023244160693138838
1756827027,3,0,214,208,0.9719626168224299,safe,0.0,1.1574942618608475e-05,0.0002490889746695757
1756827028,3,0,26,23,0.8846153846153846,safe,0.0,1.3437820598483086e-05,5.141482688486576e-05
1756827029,3,0,304,252,0.8289473684210527,safe,0.0,1.0465038940310478e-05,0.00013901107013225555
1756827030,3,0,2040,2020,0.9901960784313726,safe,0.0,1.1191004887223244e-05,0.0009589409455657005
1756827031,3,0,2050,2025,0.9878048780487805,safe,0.0,1.4223158359527588e-05,0.001225481042638421
1756827032,3,0,700,550,0.7857142857142857,safe,0.0,1.1743046343326569e-05,3.558001480996609e-05
1756827033,3,0,450,425,0.9444444444444444,safe,0.0,1.4254124835133553e-05,0.00015913997776806355
1756827034,3,0,540,480,0.8888888888888888,safe,0.0,1.340499147772789e-05,5.791592411696911e-05
1756827035,3,0,222,211,0.9504504504504504,safe,0.0,1.440499909222126e-05,0.0003107520751655102
1756827036,3,0,450,425,0.9444444444444444,safe,0.0,1.1626165360212326e-05,0.00014970102347433567
1756827037,3,0,2030,2015,0.9926108374384236,safe,0.0,1.2492993846535683e-05,0.0019716150127351284
1756827038,3,0,302,301,0.9966887417218543,safe,0.0,1.0567018762230873e-05,0.0002472628839313984
1756827039,3,0,2500,2250,0.9,safe,0.0,1.3903016224503517e-05,8.764187805354595e-05
1756827040,3,0,800,610,0.7625,safe,0.0,1.216796226799488e-05,7.489882409572601e-05
1756827041,3,0,114,108,0.9473684210526315,safe,0.0,9.972834959626198e-06,8.913013152778149e-05
1756827042,3,0,2402,2201,0.9163197335553706,safe,0.0,1.1419877409934998e-05,0.002947038970887661
1756827043,3,0,3040,3020,0.993421052631579,safe,0.0,1.850305125117302e-05,0.00027595716528594494
1756827044,3,0,224,212,0.9464285714285714,safe,0.0,1.3255048543214798e-05,0.00017607794143259525
1756827045,3,0,46,43,0.9347826086956522,safe,0.0,1.0001007467508316e-05,7.492490112781525e-05
1756827046,3,0,400,300,0.75,safe,0.0,1.5022000297904015e-05,3.672391176223755e-05
1756827047,3,0,130,115,0.8846153846153846,safe,0.0,1.1869007721543312e-05,5.110306665301323e-05
1756827048,3,0,3040,3020,0.993421052631579,safe,0.0,1.2805918231606483e-05,0.0001712520606815815
1756827049,3,0,422,411,0.9739336492890995,safe,0.0,1.127622090280056e-05,0.0007711381185799837
1756827050,3,0,2006,2003,0.9985044865403788,safe,0.0,1.205597072839737e-05,0.04353801300749183
1756827051,3,0,200,152,0.76,safe,0.0,1.3838987797498703e-05,9.387312456965446e-05
1756827052,3,0,244,222,0.9098360655737705,safe,0.0,1.4557968825101852e-05,0.00015817000530660152
1756827053,3,0,114,108,0.9473684210526315,safe,0.0,1.203012652695179e-05,8.920184336602688e-05
